ID,Name,canonicalName,GBIF_ID,GBIF_NAME,rank,kingdom,phylum,class_,order,family,genus,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey
pachydactylusturneri,Pachydactylus turneri,Chondrodactylus turneri,8317304,"Chondrodactylus turneri (Gray, 1864)",SPECIES,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Chondrodactylus,1,44,358,715,5666,2446518
pancratiumtenuifolium,Pancratium tenuifolium,Pancratium tenuifolium,2853255,Pancratium tenuifolium Hochst. ex A.Rich.,SPECIES,Plantae,Tracheophyta,Liliopsida,Asparagales,Amaryllidaceae,Pancratium,6,7707728,196,1169,7682,2853236
panicumcoloratum,Panicum coloratum,Panicum coloratum,2705092,Panicum coloratum L.,SPECIES,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Panicum,6,7707728,196,1369,3073,2705064
panicumkalaharense,Panicum kalaharense,Panicum kalaharense,4139809,Panicum kalaharense Mez,SPECIES,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Panicum,6,7707728,196,1369,3073,2705064
panicummaximum,Panicum maximum,Panicum maximum,2705868,Panicum maximum Jacq.,SPECIES,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Panicum,6,7707728,196,1369,3073,2705064
pantheraleo,Panthera leo,Panthera leo,5219404,"Panthera leo (Linnaeus, 1758)",SPECIES,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,1,44,359,732,9703,2435194
pantherapardus,Panthera pardus,Panthera pardus,5219436,"Panthera pardus (Linnaeus, 1758)",SPECIES,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,1,44,359,732,9703,2435194
pantheraparduspardus,Panthera pardus pardus,Panthera pardus pardus,7193915,Panthera pardus pardus,SUBSPECIES,Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,1,44,359,732,9703,2435194
papio,Papio,,,,,,,,,,,,,,,,
papioursinus,Papio ursinus,Papio ursinus,7262029,"Papio ursinus (Kerr, 1792)",SPECIES,Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Papio,1,44,359,798,9622,5219585
pappeacapensis,Pappea capensis,Pappea capensis,3785741,Pappea capensis Eckl. & Zeyh.,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Pappea,6,7707728,220,933,6657,3233080
parabuthusgranulatus,Parabuthus granulatus,Parabuthus granulatus,6894370,"Parabuthus granulatus (Ehrenberg, 1831)",SPECIES,Animalia,Arthropoda,Arachnida,Scorpiones,Buthidae,Parabuthus,1,54,367,872,5848,4656188
paraxeruscepapi,Paraxerus cepapi,Paraxerus cepapi,2437354,"Paraxerus cepapi (A.Smith, 1836)",SPECIES,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Paraxerus,1,44,359,1459,9456,2437343
parinaricapensis,Parinari capensis,Parinari capensis,2985030,Parinari capensis Harv.,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Chrysobalanaceae,Parinari,6,7707728,220,1414,9111,2984937
parisomasubcaeruleum,Parisoma subcaeruleum,Parisoma subcaeruleum,7341994,Parisoma subcaeruleum,SPECIES,,,,,,,,,,,,
parkinsoniaafricana,Parkinsonia africana,Parkinsonia africana,5357231,Parkinsonia africana Sond.,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Parkinsonia,6,7707728,220,1370,5386,2964820
parotomysbrantsii,Parotomys brantsii,Parotomys brantsii,2438856,"Parotomys brantsii (A.Smith, 1834)",SPECIES,Animalia,Chordata,Mammalia,Rodentia,Muridae,Parotomys,1,44,359,1459,5510,2438854
paruscinerascens,Parus cinerascens,Parus cinerascens,2487932,"Parus cinerascens Vieillot, 1818",SPECIES,Animalia,Chordata,Aves,Passeriformes,Paridae,Parus,1,44,212,729,9327,2487923
passerdomesticus,Passer domesticus,Passer domesticus,5231190,"Passer domesticus (Linnaeus, 1758)",SPECIES,Animalia,Chordata,Aves,Passeriformes,Passeridae,Passer,1,44,212,729,5264,2492321
passergriseus,Passer griseus,Passer griseus,5231193,"Passer griseus (Vieillot, 1817)",SPECIES,Animalia,Chordata,Aves,Passeriformes,Passeridae,Passer,1,44,212,729,5264,2492321
passermelanurus,Passer melanurus,Passer melanurus,5231195,"Passer melanurus (Statius Muller, 1776)",SPECIES,Animalia,Chordata,Aves,Passeriformes,Passeridae,Passer,1,44,212,729,5264,2492321
passermotitensis,Passer motitensis,Passer motitensis,5231196,"Passer motitensis (A.Smith, 1836)",SPECIES,Animalia,Chordata,Aves,Passeriformes,Passeridae,Passer,1,44,212,729,5264,2492321
pechuelloeschealeubnitziae,Pechuel-loeschea leubnitziae,Pechuel-loeschea leubnitziae,3091992,Pechuel-loeschea leubnitziae O.Hoffm.,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Pechuel-loeschea,6,7707728,220,414,3065,3091991
pedetescapensis,Pedetes capensis,Pedetes capensis,5219942,"Pedetes capensis (Forster, 1778)",SPECIES,Animalia,Chordata,Mammalia,Rodentia,Pedetidae,Pedetes,1,44,359,1459,5514,2439826
pediculushumanuscapitis,Pediculus humanus capitis,Pediculus humanus capitis,4987992,"Pediculus humanus capitis De Geer, 1778",SUBSPECIES,Animalia,Arthropoda,Insecta,Psocodea,Pediculidae,Pediculus,1,54,216,7612838,7930,1031922
peleacapreolus,Pelea capreolus,Pelea capreolus,5220184,"Pelea capreolus (Forster, 1790)",SPECIES,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Pelea,1,44,359,731,9614,2441200
pellaeacalomelanos,Pellaea calomelanos,Pellaea calomelanos,7335563,Pellaea calomelanos Link,SPECIES,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Pteridaceae,Pellaea,6,7707728,7228684,392,2367,2651710
pelomedusasubrufa,Pelomedusa subrufa,Pelomedusa subrufa,10545407,"Pelomedusa subrufa (Bonnaterre, 1789)",SPECIES,Animalia,Chordata,Reptilia,Testudines,Pelomedusidae,Pelomedusa,1,44,358,793,9617,2442256
peltophorumafricanum,Peltophorum africanum,Peltophorum africanum,2952780,Peltophorum africanum Sond.,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Peltophorum,6,7707728,220,1370,5386,2952763
pennisetumglaucum,Pennisetum glaucum,Cenchrus americanus,5828197,Cenchrus americanus (L.) Morrone,SPECIES,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Cenchrus,6,7707728,196,1369,3073,2703201
pentarrhinuminsipidum,Pentarrhinum insipidum,Cynanchum insipidum,9421714,Cynanchum insipidum (E.Mey.) Liede & Khanum,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Cynanchum,6,7707728,220,412,6701,3170354
pentatomidae,Pentatomidae,Pentatomidae,9650,Pentatomidae,FAMILY,Animalia,Arthropoda,Insecta,Hemiptera,Pentatomidae,,1,54,216,809,9650,
pentziaincana,Pentzia incana,Pentzia incana,5391152,Pentzia incana (Thunb.) Kuntze,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Pentzia,6,7707728,220,414,3065,3103905
perdicinae,Perdicinae,Perdicinae,113262669,"Perdicinae Horsfield, 1821",SUBFAMILY,Animalia,Chordata,Aves,Galliformes,Phasianidae,,165236969,165504388,113354692,167746737,165526147,
pergulariadaemia,Pergularia daemia,Pergularia daemia,3170445,Pergularia daemia (Forssk.) Chiov.,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Pergularia,6,7707728,220,412,6701,3170444
petromustypicus,Petromus typicus,Petromus typicus,2437614,"Petromus typicus A.Smith, 1831",SPECIES,Animalia,Chordata,Mammalia,Rodentia,Petromuridae,Petromus,1,44,359,1459,5515,2437613
petroniasuperciliaris,Petronia superciliaris,Gymnoris superciliaris,6100969,"Gymnoris superciliaris Blyth, 1845",SPECIES,Animalia,Chordata,Aves,Passeriformes,Passeridae,Gymnoris,1,44,212,729,5264,4845742
phacochoerusaethiopicus,Phacochoerus aethiopicus,Phacochoerus aethiopicus,2441211,"Phacochoerus aethiopicus (Pallas, 1766)",SPECIES,Animalia,Chordata,Mammalia,Artiodactyla,Suidae,Phacochoerus,1,44,359,731,5302,2441210
phacochoerusafricanus,Phacochoerus africanus,Phacochoerus africanus,2441212,"Phacochoerus africanus (Gmelin, 1788)",SPECIES,Animalia,Chordata,Mammalia,Artiodactyla,Suidae,Phacochoerus,1,44,359,731,5302,2441210
phaseolus,Phaseolus,Phaseolus,2947798,Phaseolus L.,GENUS,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Phaseolus,6,7707728,220,1370,5386,2947798
philantombamonticola,Philantomba monticola,Philantomba monticola,7261461,"Philantomba monticola (Thunberg, 1789)",SPECIES,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Philantomba,1,44,359,731,9614,4262764
philetairussocius,Philetairus socius,Philetairus socius,2492357,"Philetairus socius (Latham, 1790)",SPECIES,Animalia,Chordata,Aves,Passeriformes,Passeridae,Philetairus,1,44,212,729,5264,2492356
phoeniculuscyanomelas,Phoeniculus cyanomelas,,,,,,,,,,,,,,,,
phyllanthusmaderaspatensis,Phyllanthus maderaspatensis,Phyllanthus maderaspatensis,5381104,Phyllanthus maderaspatensis L.,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Phyllanthaceae,Phyllanthus,6,7707728,220,1414,8807,3061139
phymateusviridipes,Phymateus viridipes,Phymateus viridipes,1728329,"Phymateus viridipes Stål, 1873",SPECIES,Animalia,Arthropoda,Insecta,Orthoptera,Pyrgomorphidae,Phymateus,1,54,216,1458,5928,1728291
physalisangulata,Physalis angulata,Physalis angulata,5341792,Physalis angulata L.,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,Physalis,6,7707728,220,1176,7717,2928907
picidae,Picidae,Picidae,9333,Picidae,FAMILY,Animalia,Chordata,Aves,Piciformes,Picidae,,1,44,212,724,9333,
pipistrellusnanus,Pipistrellus nanus,Neoromicia nana nana,8923496,Neoromicia nana nana,SUBSPECIES,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Neoromicia,1,44,359,734,9368,4265901
platycarphacarlinoides,Platycarpha carlinoides,Platycarphella carlinoides,9281051,Platycarphella carlinoides (Oliv. & Hiern) V.A.Funk & H.Rob.,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Platycarphella,6,7707728,220,414,3065,4933845
plectropterusgambensis,Plectropterus gambensis,Plectropterus gambensis,5232465,"Plectropterus gambensis (Linnaeus, 1766)",SPECIES,Animalia,Chordata,Aves,Anseriformes,Anatidae,Plectropterus,1,44,212,1108,2986,2498289
plocepassermahali,Plocepasser mahali,Plocepasser mahali,2492362,"Plocepasser mahali A.Smith, 1836",SPECIES,Animalia,Chordata,Aves,Passeriformes,Passeridae,Plocepasser,1,44,212,729,5264,2492358
ploceusvelatus,Ploceus velatus,Ploceus velatus,2494015,"Ploceus velatus Vieillot, 1819",SPECIES,Animalia,Chordata,Aves,Passeriformes,Ploceidae,Ploceus,1,44,212,729,9336,2494008
poales,Poales,Poales,1369,Poales,ORDER,Plantae,Tracheophyta,Liliopsida,Poales,,,6,7707728,196,1369,,
podaxissp,Podaxis sp.,Podaxis,2535527,Podaxis Desv.,GENUS,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Podaxis,5,34,186,1499,4170,2535527
poecilogalealbinucha,Poecilogale albinucha,Poecilogale albinucha,2433887,"Poecilogale albinucha (Gray, 1864)",SPECIES,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Poecilogale,1,44,359,732,5307,2433886
polemaetusbellicosus,Polemaetus bellicosus,Polemaetus bellicosus,2480426,"Polemaetus bellicosus (Daudin, 1800)",SPECIES,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Polemaetus,1,44,212,7191147,2877,2480425
pollichiacampestris,Pollichia campestris,Pollichia campestris,7843610,Pollichia campestris Ait.,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Pollichia,6,7707728,220,422,2518,3231753
pompilidae,Pompilidae,Pompilidae,7913,Pompilidae,FAMILY,Animalia,Arthropoda,Insecta,Hymenoptera,Pompilidae,,1,54,216,1457,7913,
potamochoeruslarvatus,Potamochoerus larvatus,Potamochoerus larvatus,2441226,"Potamochoerus larvatus (F.Cuvier, 1822)",SPECIES,Animalia,Chordata,Mammalia,Artiodactyla,Suidae,Potamochoerus,1,44,359,731,5302,2441224
potamonautes,Potamonautes,Potamonautes,4646461,"Potamonautes MacLeay, 1838",GENUS,Animalia,Arthropoda,Malacostraca,Decapoda,Potamonautidae,Potamonautes,1,54,229,637,3254213,4646461
pouzolziahypoleuca,Pouzolzia hypoleuca,Pouzolzia mixta,7300658,Pouzolzia mixta Solms,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Rosales,Urticaceae,Pouzolzia,6,7707728,220,691,6639,2984382
priniaflavicans,Prinia flavicans,Prinia flavicans,2492747,"Prinia flavicans (Vieillot, 1821)",SPECIES,Animalia,Chordata,Aves,Passeriformes,Cisticolidae,Prinia,1,44,212,729,9293,2492743
priniasubflava,Prinia subflava,Prinia subflava,2492762,"Prinia subflava (Gmelin, 1789)",SPECIES,Animalia,Chordata,Aves,Passeriformes,Cisticolidae,Prinia,1,44,212,729,9293,2492743
prionopsplumatus,Prionops plumatus,Prionops plumatus,2484841,"Prionops plumatus (Shaw, 1809)",SPECIES,Animalia,Chordata,Aves,Passeriformes,Prionopidae,Prionops,1,44,212,729,4846052,2484836
procaviacapensis,Procavia capensis,Procavia capensis,5219598,"Procavia capensis (Pallas, 1766)",SPECIES,Animalia,Chordata,Mammalia,Hyracoidea,Procaviidae,Procavia,1,44,359,784,9378,2437053
prodotiscusregulus,Prodotiscus regulus,Prodotiscus regulus,2478613,"Prodotiscus regulus Sundevall, 1850",SPECIES,Animalia,Chordata,Aves,Piciformes,Indicatoridae,Prodotiscus,1,44,212,724,9699,2478612
pronolaguscrassicaudatus,Pronolagus crassicaudatus,Pronolagus crassicaudatus,2436924,"Pronolagus crassicaudatus (I.Geoffroy, 1832)",SPECIES,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Pronolagus,1,44,359,785,9379,2436923
pronolagusrandensis,Pronolagus randensis,Pronolagus randensis,2436933,"Pronolagus randensis Jameson, 1907",SPECIES,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Pronolagus,1,44,359,785,9379,2436923
pronolagusrupestris,Pronolagus rupestris,Pronolagus rupestris,2436927,"Pronolagus rupestris (A.Smith, 1834)",SPECIES,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Pronolagus,1,44,359,785,9379,2436923
protelescristata,Proteles cristata,Proteles cristata,2433502,"Proteles cristata (Sparrman, 1783)",SPECIES,Animalia,Chordata,Mammalia,Carnivora,Hyaenidae,Proteles,1,44,359,732,5306,2433501
psammobatesoculiferus,Psammobates oculiferus,Psammobates oculiferus,2441804,"Psammobates oculiferus (Kuhl, 1820)",SPECIES,Animalia,Chordata,Reptilia,Testudines,Testudinidae,Psammobates,1,44,358,793,9618,2441748
psammophylaxtritaeniatus,Psammophylax tritaeniatus,Psammophylax tritaeniatus,2456966,"Psammophylax tritaeniatus (Günther, 1868)",SPECIES,Animalia,Chordata,Reptilia,Squamata,Lamprophiidae,Psammophylax,1,44,358,715,5789868,2456955
pseudaspiscana,Pseudaspis cana,Pseudaspis cana,5223629,"Pseudaspis cana (Linnaeus, 1758)",SPECIES,Animalia,Chordata,Reptilia,Squamata,Lamprophiidae,Pseudaspis,1,44,358,715,5789868,2455342
pseudogaltoniaclavata,Pseudogaltonia clavata,Pseudogaltonia clavata,8594234,Pseudogaltonia clavata (Mast. ex Baker) Phillips,SPECIES,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Pseudogaltonia,6,7707728,196,1169,7683,2769568
psittacidae,Psittacidae,Psittacidae,9340,Psittacidae,FAMILY,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,,1,44,212,1445,9340,
psophocichlalitsitsirupa,Psophocichla litsitsirupa,Psophocichla litsitsirupa,5789049,"Psophocichla litsitsirupa (A.Smith, 1836)",SPECIES,Animalia,Chordata,Aves,Passeriformes,Turdidae,Psophocichla,1,44,212,729,5290,2490869
psychidae,Psychidae,Psychidae,8861,Psychidae,FAMILY,Animalia,Arthropoda,Insecta,Lepidoptera,Psychidae,,1,54,216,797,8861,
psydraxlivida,Psydrax livida,Psydrax livida,2893112,Psydrax livida (Hiern) Bridson,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Psydrax,6,7707728,220,412,8798,2893034
ptenopusgarrulus,Ptenopus garrulus,Ptenopus garrulus,2446184,"Ptenopus garrulus (Smith, 1849)",SPECIES,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Ptenopus,1,44,358,715,5666,2446181
pteroclesnamaqua,Pterocles namaqua,Pterocles namaqua,2480202,"Pterocles namaqua (Gmelin, 1789)",SPECIES,Animalia,Chordata,Aves,Pteroclidiformes,Pteroclididae,Pterocles,1,44,212,7192749,5274,2480192
pteroclididae,Pteroclididae,Pteroclididae,5274,Pteroclididae,FAMILY,Animalia,Chordata,Aves,Pteroclidiformes,Pteroclididae,,1,44,212,7192749,5274,
pterococcusafricanus,Pterococcus africanus,Plukenetia africana,3070750,Plukenetia africana Sond.,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Plukenetia,6,7707728,220,1414,4691,3070698
pulexirritans,Pulex irritans,Pulex irritans,1419547,"Pulex irritans Linnaeus, 1758",SPECIES,Animalia,Arthropoda,Insecta,Siphonaptera,Pulicidae,Pulex,1,54,216,1366,8853,1419545
pupalialappacea,Pupalia lappacea,Pupalia lappacea,7323604,Pupalia lappacea Juss.,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,Pupalia,6,7707728,220,422,3064,8036377
pycnonotusbarbatus,Pycnonotus barbatus,Pycnonotus barbatus,2486147,"Pycnonotus barbatus (Desfontaines, 1789)",SPECIES,Animalia,Chordata,Aves,Passeriformes,Pycnonotidae,Pycnonotus,1,44,212,729,5277,2486114
pycnonotusbrunneus,Pycnonotus brunneus,Pycnonotus brunneus,2486149,"Pycnonotus brunneus Blyth, 1845",SPECIES,Animalia,Chordata,Aves,Passeriformes,Pycnonotidae,Pycnonotus,1,44,212,729,5277,2486114
pycnonotusnigricans,Pycnonotus nigricans,Pycnonotus nigricans,2486146,"Pycnonotus nigricans (Vieillot, 1818)",SPECIES,Animalia,Chordata,Aves,Passeriformes,Pycnonotidae,Pycnonotus,1,44,212,729,5277,2486114
python,Python,Python,2454645,"Python Daudin, 1803",GENUS,Animalia,Chordata,Reptilia,Squamata,Pythonidae,Python,1,44,358,715,4287591,2454645
pythonsebae,Python sebae,Python sebae,2465346,"Python sebae (Gmelin, 1789)",SPECIES,Animalia,Chordata,Reptilia,Squamata,Pythonidae,Python,1,44,358,715,4287591,2454645
pytiliamelba,Pytilia melba,Pytilia melba,2493716,"Pytilia melba (Linnaeus, 1758)",SPECIES,Animalia,Chordata,Aves,Passeriformes,Estrildidae,Pytilia,1,44,212,729,5709,2493713
pyxicephalusadspersus,Pyxicephalus adspersus,Pyxicephalus adspersus,2429965,"Pyxicephalus adspersus Tschudi, 1838",SPECIES,Animalia,Chordata,Amphibia,Anura,Pyxicephalidae,Pyxicephalus,1,44,131,952,3094,2429962
queleaquelea,Quelea quelea,Quelea quelea,2493987,"Quelea quelea (Linnaeus, 1758)",SPECIES,Animalia,Chordata,Aves,Passeriformes,Ploceidae,Quelea,1,44,212,729,9336,2493986
radyeraurens,Radyera urens,Radyera urens,3934524,Radyera urens (L.f.) Bullock,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Radyera,6,7707728,220,941,6685,7278805
raphiceruscampestris,Raphicerus campestris,Raphicerus campestris,2441141,"Raphicerus campestris (Thunberg, 1811)",SPECIES,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Raphicerus,1,44,359,731,9614,2441139
raphicerusmelanotis,Raphicerus melanotis,Raphicerus melanotis,2441142,"Raphicerus melanotis (Thunberg, 1811)",SPECIES,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Raphicerus,1,44,359,731,9614,2441139
raphicerussharpei,Raphicerus sharpei,Raphicerus sharpei,2441140,"Raphicerus sharpei Thomas, 1897",SPECIES,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Raphicerus,1,44,359,731,9614,2441139
raphionacmeburkei,Raphionacme burkei,Raphionacme velutina,3573069,Raphionacme velutina Schltr.,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Raphionacme,6,7707728,220,412,6701,7311870
rattus,Rattus,Rattus,2439223,"Rattus Fischer von Waldheim, 1803",GENUS,Animalia,Chordata,Mammalia,Rodentia,Muridae,Rattus,1,44,359,1459,5510,2439223
reduncaarundinum,Redunca arundinum,Redunca arundinum,2441037,"Redunca arundinum (Boddaert, 1785)",SPECIES,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Redunca,1,44,359,731,9614,2441035
reduncafulvorufula,Redunca fulvorufula,Redunca fulvorufula,2441036,"Redunca fulvorufula (Afzelius, 1815)",SPECIES,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Redunca,1,44,359,731,9614,2441035
reduviidae,Reduviidae,Reduviidae,4324,Reduviidae,FAMILY,Animalia,Arthropoda,Insecta,Hemiptera,Reduviidae,,1,54,216,809,4324,
rhabdomyspumilio,Rhabdomys pumilio,Rhabdomys pumilio,2438736,"Rhabdomys pumilio (Sparrman, 1784)",SPECIES,Animalia,Chordata,Mammalia,Rodentia,Muridae,Rhabdomys,1,44,359,1459,5510,2438735
rhigozumbrevispinosum,Rhigozum brevispinosum,Rhigozum brevispinosum,4092023,Rhigozum brevispinosum Kuntze,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Bignoniaceae,Rhigozum,6,7707728,220,408,6655,7298418
rhigozumtrichotomum,Rhigozum trichotomum,Rhigozum trichotomum,4091951,Rhigozum trichotomum Burch.,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Bignoniaceae,Rhigozum,6,7707728,220,408,6655,7298418
rhinolophusclivosus,Rhinolophus clivosus,Rhinolophus clivosus,2432669,"Rhinolophus clivosus Cretzschmar, 1826",SPECIES,Animalia,Chordata,Mammalia,Chiroptera,Rhinolophidae,Rhinolophus,1,44,359,734,5449,2432611
rhinoptiluschalcopterus,Rhinoptilus chalcopterus,Rhinoptilus chalcopterus,2480735,"Rhinoptilus chalcopterus (Temminck, 1824)",SPECIES,Animalia,Chordata,Aves,Charadriiformes,Glareolidae,Rhinoptilus,1,44,212,7192402,5245,2480734
rhoicissustridentata,Rhoicissus tridentata,Rhoicissus tridentata,7293795,Rhoicissus tridentata (L.f.) Wild & R.B.Drumm.,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Vitales,Vitaceae,Rhoicissus,6,7707728,220,7222050,6672,7293794
rhuspyroides,Rhus pyroides,Searsia pyroides,7321717,Searsia pyroides (Burch.) Moffett,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Anacardiaceae,Searsia,6,7707728,220,933,2398,3190590
rhustenuinervis,Rhus tenuinervis,Searsia tenuinervis,5544201,Searsia tenuinervis (Engl.) Moffett,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Anacardiaceae,Searsia,6,7707728,220,933,2398,3190590
ricinuscommunis,Ricinus communis,Ricinus communis,5380041,Ricinus communis L.,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Ricinus,6,7707728,220,1414,4691,9188216
rousettusaegyptiacus,Rousettus aegyptiacus,Rousettus aegyptiacus,2432953,"Rousettus aegyptiacus (E.Geoffroy, 1810)",SPECIES,Animalia,Chordata,Mammalia,Chiroptera,Pteropodidae,Rousettus,1,44,359,734,9367,2432946
saccostomuscampestris,Saccostomus campestris,Saccostomus campestris,2438948,"Saccostomus campestris Peters, 1846",SPECIES,Animalia,Chordata,Mammalia,Rodentia,Nesomyidae,Saccostomus,1,44,359,1459,3240581,2438947
sagittariusserpentarius,Sagittarius serpentarius,Sagittarius serpentarius,5229409,"Sagittarius serpentarius (J.F.Miller, 1779)",SPECIES,Animalia,Chordata,Aves,Accipitriformes,Sagittariidae,Sagittarius,1,44,212,7191147,5713,2481837
salviaruncinata,Salvia runcinata,Salvia runcinata,3888708,Salvia runcinata L.f.,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Salvia,6,7707728,220,408,2497,2926981
sansevieriaaethiopica,Sansevieria aethiopica,Sansevieria aethiopica,2770677,Sansevieria aethiopica Thunb.,SPECIES,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Sansevieria,6,7707728,196,1169,7683,2770498
sansevieriazeylanica,Sansevieria zeylanica,Sansevieria zeylanica,2770531,Sansevieria zeylanica (L.) Willd.,SPECIES,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Sansevieria,6,7707728,196,1169,7683,2770498
sarkidiornismelanotos,Sarkidiornis melanotos,Sarkidiornis melanotos,2498001,"Sarkidiornis melanotos (Pennant, 1769)",SPECIES,Animalia,Chordata,Aves,Anseriformes,Anatidae,Sarkidiornis,1,44,212,1108,2986,2498000
scadoxuspuniceus,Scadoxus puniceus,Scadoxus puniceus,2860719,Scadoxus puniceus (L.) Friis & Nordal,SPECIES,Plantae,Tracheophyta,Liliopsida,Asparagales,Amaryllidaceae,Scadoxus,6,7707728,196,1169,7682,2860671
scarabaeidae,Scarabaeidae,Scarabaeidae,5840,Scarabaeidae,FAMILY,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,,1,54,216,1470,5840,
schmidtiakalihariensis,Schmidtia kalihariensis,Schmidtia kalahariensis,5674888,Schmidtia kalahariensis Stent,SPECIES,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Schmidtia,6,7707728,196,1369,3073,3232673
schmidtiapappophoroides,Schmidtia pappophoroides,Schmidtia pappophoroides,5674887,Schmidtia pappophoroides Steud. ex J.A.Schmidt,SPECIES,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Schmidtia,6,7707728,196,1369,3073,3232673
schoenoplectusmuricinux,Schoenoplectus muricinux,Schoenoplectus muricinux,2711021,Schoenoplectus muricinux (C.B.Clarke) J.Raynal,SPECIES,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Schoenoplectus,6,7707728,196,1369,7708,2710907
scillanervosa,Scilla nervosa,Schizocarphus nervosus,2771381,Schizocarphus nervosus (Burch.) van der Merwe,SPECIES,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Schizocarphus,6,7707728,196,1169,7683,2771380
scincidae,Scincidae,Scincidae,9115,Scincidae,FAMILY,Animalia,Chordata,Reptilia,Squamata,Scincidae,,1,44,358,715,9115,
scopusumbretta,Scopus umbretta,Scopus umbretta,5229154,"Scopus umbretta Gmelin, 1789",SPECIES,Animalia,Chordata,Aves,Pelecaniformes,Scopidae,Scopus,1,44,212,7190953,9345,2480344
scorpiones,Scorpiones,Scorpiones,872,Scorpiones,ORDER,Animalia,Arthropoda,Arachnida,Scorpiones,,,1,54,367,872,,
searsialancea,Searsia lancea,Searsia lancea,5421370,Searsia lancea (L.f.) F.A.Barkley,SPECIES,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Anacardiaceae,Searsia,6,7707728,220,933,2398,3190590
